id,uuid,title,settings,setting,_lft,_rgt,created_at,updated_at,extra_attributes,tenant_id
1327,f4854dbf-c6cd-4a42-8617-2416a248cc49,00034972,[],[],2599,2600,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Doug Denesik"", ""shift"": ""Group 3"", ""title"": ""00034972"", ""supvid"": ""00029737"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Latipah Binti Ahmad"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""QA00"", ""shiftgroup"": ""G62""}",56
1326,4853ddf8-7114-4d8e-815a-b20b829e0300,00125199,[],[],2597,2598,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Selina Hyatt"", ""shift"": ""Morning"", ""title"": ""00125199"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G47""}",56
1325,a1d1ff03-9578-44f4-b23d-ad6b5e956907,00125672,[],[],2595,2596,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Lula Heidenreich"", ""shift"": ""Morning"", ""title"": ""00125672"", ""supvid"": ""00155983"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Rokinah Binti Yaakub"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712007"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1324,d67701a5-fec3-4026-9f89-1b21b4a90740,01465872,[],[],2593,2594,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Hassie Treutel"", ""shift"": ""Group 3"", ""title"": ""01465872"", ""supvid"": ""00090340"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Mohamad Sobri Bin Daud"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62""}",56
1323,3970a772-d8aa-4ad4-a9aa-f5579ea88a83,02143783,[],[],2591,2592,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""QA"", ""name"": ""Humberto Bergstrom"", ""shift"": ""Normal"", ""title"": ""02143783"", ""supvid"": ""01404584"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Jonas Antonio Encarnacion Bautista"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710245"", ""department"": ""QA00"", ""shiftgroup"": ""G00""}",56
1322,160ae78d-40d5-45d9-b27a-7e19ec11ca18,01532421,[],[],2589,2590,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""QA"", ""name"": ""Russell Dibbert"", ""shift"": ""Group 2"", ""title"": ""01532421"", ""supvid"": ""01404584"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Jonas Antonio Encarnacion Bautista"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710245"", ""department"": ""QA00"", ""shiftgroup"": ""G61""}",56
1321,13c84f70-ac7e-452f-9147-fc6e89405750,01449516,[],[],2587,2588,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""QA"", ""name"": ""Rex Smitham"", ""shift"": ""Night"", ""title"": ""01449516"", ""supvid"": ""00185180"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Lisa Yu Siew Hong"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710245"", ""department"": ""QA00"", ""shiftgroup"": ""G27""}",56
1320,4d7f6f3d-16d0-4ebb-b6b2-7da6cc0d4cd7,00184623,[],[],2585,2586,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""QA"", ""name"": ""Shanelle Schimmel"", ""shift"": ""Normal"", ""title"": ""00184623"", ""supvid"": ""01404584"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M4"", ""supvname"": ""Jonas Antonio Encarnacion Bautista"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710245"", ""department"": ""QA00"", ""shiftgroup"": ""M40""}",56
1319,32dc40b2-03ed-4eb2-ad1e-d3fedffb1181,DR13471I,[],[],2583,2584,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Anna Funk"", ""shift"": ""Group 2"", ""title"": ""DR13471I"", ""supvid"": ""00090340"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Mohamad Sobri Bin Daud"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1318,3f125b9c-ca35-49af-8fee-3e3a0c0eed34,DR12902I,[],[],2581,2582,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Ramon Stokes"", ""shift"": ""Morning"", ""title"": ""DR12902I"", ""supvid"": ""01326122"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Vinoshraj A/L Krishnan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1317,7b6f24dc-0863-4505-9960-a251fc9388b9,DN02313I,[],[],2579,2580,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Kasey Beahan"", ""shift"": ""Morning"", ""title"": ""DN02313I"", ""supvid"": ""00029737"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Latipah Binti Ahmad"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""QA04"", ""shiftgroup"": ""G26.C""}",56
1316,6e197a33-e213-4041-9e25-f5004544f963,DN01849I,[],[],2577,2578,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Ruben Kertzmann"", ""shift"": ""Group 3"", ""title"": ""DN01849I"", ""supvid"": ""00090340"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Mohamad Sobri Bin Daud"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1315,72abce1c-1e96-4df8-a6fc-68962cb84614,02092972,[],[],2575,2576,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Delphine Hickle"", ""shift"": ""Group 2"", ""title"": ""02092972"", ""supvid"": ""00090340"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Mohamad Sobri Bin Daud"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61""}",56
1314,736c8104-01fe-447f-a70a-16c58275be74,01639126,[],[],2573,2574,2021-03-25 17:00:06,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Wilton Reichel"", ""shift"": ""Morning"", ""title"": ""01639126"", ""supvid"": ""00031138"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M4"", ""supvname"": ""Wong Tai Yih"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710235"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1313,523204f7-a3ca-492c-8a3e-b39a9ee3dba8,01617771,[],[],2571,2572,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Neva DuBuque"", ""shift"": ""Morning"", ""title"": ""01617771"", ""supvid"": ""00092733"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Shafiur Rahman Bin Syed Sultan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1312,a631b07e-75c2-456e-a6b0-9ed2fafb97d1,01604703,[],[],2569,2570,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Baron Lang"", ""shift"": ""Morning"", ""title"": ""01604703"", ""supvid"": ""00138239"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Asmady Bin Che Ani"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""IC00"", ""shiftgroup"": ""G26""}",56
1311,737897a8-9678-4bd1-b22f-5693e354925e,01564771,[],[],2567,2568,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Irving Emard"", ""shift"": ""Morning"", ""title"": ""01564771"", ""supvid"": ""01391934"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Noor Hasmanida Binti Halim"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1310,ad30ec10-fcb0-432b-9f29-929c4b65dd8f,01540993,[],[],2565,2566,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Avery Feil"", ""shift"": ""Group 2"", ""title"": ""01540993"", ""supvid"": ""00138239"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Asmady Bin Che Ani"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G61""}",56
1309,63945c9e-9a97-4950-9d82-651f06a213b9,01485988,[],[],2563,2564,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Jovan Lesch"", ""shift"": ""Morning"", ""title"": ""01485988"", ""supvid"": ""00029196"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Sarah Dina Binti Md Ariffin"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711061"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1308,5d4aeffd-44a9-49f9-9ebe-60cf0105ed3e,01475339,[],[],2561,2562,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Franz Larkin"", ""shift"": ""Morning"", ""title"": ""01475339"", ""supvid"": ""00117816"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Loh Ming Chi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G26""}",56
1307,020cda59-ce1e-4e06-9711-2cced3a33240,01470162,[],[],2559,2560,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Kayden Lowe"", ""shift"": ""Group 2"", ""title"": ""01470162"", ""supvid"": ""00154332"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Nanthakumar A/L Nagalinggam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61""}",56
1306,3ab271c6-ea0a-424c-9a32-4d0688880f58,01428624,[],[],2557,2558,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Electa Schamberger"", ""shift"": ""Group 2"", ""title"": ""01428624"", ""supvid"": ""00029246"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Nor Azizah Binti Jamalludin"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61""}",56
1305,78ed0a28-4f24-4669-8819-31631822d53f,01403468,[],[],2555,2556,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Pauline Schowalter"", ""shift"": ""Morning"", ""title"": ""01403468"", ""supvid"": ""01391937"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Noorhazlynda Binti Ibrahim"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1304,8f22c1de-709e-4174-b18a-01c57b4bffec,01392000,[],[],2553,2554,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Jimmy Boyle"", ""shift"": ""Morning"", ""title"": ""01392000"", ""supvid"": ""01639126"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Syaffiq Ahmad Bin Mohd Hussain"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1303,a10745c8-369c-4b3d-88b6-973997ea1993,01391992,[],[],2551,2552,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Ricardo Vandervort"", ""shift"": ""Morning"", ""title"": ""01391992"", ""supvid"": ""01391937"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Noorhazlynda Binti Ibrahim"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1302,97ef766f-b385-4196-a7ce-83ae4c58a363,01391791,[],[],2549,2550,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Earline Kassulke"", ""shift"": ""Morning"", ""title"": ""01391791"", ""supvid"": ""01391937"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Noorhazlynda Binti Ibrahim"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1301,e3f7914b-565d-426e-a08e-e5b6ec2ac1a1,01219019,[],[],2547,2548,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Jensen Kutch"", ""shift"": ""Morning"", ""title"": ""01219019"", ""supvid"": ""01305724"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M1"", ""supvname"": ""Amri Bin Osman"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712010"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1300,63594316-c75b-4624-b621-e6bf88a7fa63,01209196,[],[],2545,2546,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Jon Block"", ""shift"": ""Group 2"", ""title"": ""01209196"", ""supvid"": ""01532423"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Sanita Binti Jauhari Ponnambalam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61""}",56
1299,4a9c1585-646f-46bb-9d9b-bf9178ea12c2,01173989,[],[],2543,2544,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Guadalupe Cummings"", ""shift"": ""Morning"", ""title"": ""01173989"", ""supvid"": ""00030462"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Mohd Husaini Gooi Bin Abdullah"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G26""}",56
1298,b9aedce4-51f9-4f64-bcdf-4fa0dd915ebe,00092733,[],[],2541,2542,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Brandt Schmitt"", ""shift"": ""Normal"", ""title"": ""00092733"", ""supvid"": ""00031138"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M4"", ""supvname"": ""Wong Tai Yih"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710235"", ""department"": ""MF04"", ""shiftgroup"": ""M40""}",56
1297,194ccca0-bc53-418b-9f0b-aaa10207b06c,00043348,[],[],2539,2540,2021-03-25 17:00:05,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Brenda Gulgowski"", ""shift"": ""Morning"", ""title"": ""00043348"", ""supvid"": ""00031231"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Mohd Fairus Bin Yahaya"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1296,0eb76f9b-4b2e-4e7f-8ebf-d8ccc395249a,00031213,[],[],2537,2538,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Luciano Rodriguez"", ""shift"": ""Normal"", ""title"": ""00031213"", ""supvid"": ""00031138"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Wong Tai Yih"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G00""}",56
1295,b251db02-abaf-4a3b-ae2a-4e0a874350f5,00029332,[],[],2535,2536,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Jefferey D'Amore"", ""shift"": ""Group 2"", ""title"": ""00029332"", ""supvid"": ""00030221"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Tan Leong Huat"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61""}",56
1294,6af1b3af-e817-4706-9326-aa009f49f975,00029325,[],[],2533,2534,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Janiya Sauer"", ""shift"": ""Morning"", ""title"": ""00029325"", ""supvid"": ""01392030"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Vigneshweri A/P Krishna"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1293,e40de77e-67fd-4223-8718-0f5e6a0dab35,00028882,[],[],2531,2532,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Margarita Oberbrunner"", ""shift"": ""Morning"", ""title"": ""00028882"", ""supvid"": ""00092733"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M0"", ""supvname"": ""Shafiur Rahman Bin Syed Sultan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1292,b6bcddfc-d764-4160-aaf7-07d9092d6b78,00028879,[],[],2529,2530,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""MFG"", ""name"": ""Micheal Treutel"", ""shift"": ""Morning"", ""title"": ""00028879"", ""supvid"": ""00030462"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""M1"", ""supvname"": ""Mohd Husaini Gooi Bin Abdullah"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G47""}",56
1291,4dc43abd-6723-4342-9719-c47bf7419ed1,01847656,[],[],2527,2528,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Casper Lindgren"", ""shift"": ""Group 3"", ""title"": ""01847656"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G62""}",56
1290,3eb8ad0c-265d-49fb-a613-93d2372891b6,01627000,[],[],2525,2526,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Vincenza Dickens"", ""shift"": ""Group 2"", ""title"": ""01627000"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G61""}",56
1289,c5058900-daf9-43b4-9813-32cce93e71f8,01449574,[],[],2523,2524,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Neal Hane"", ""shift"": ""Group 2"", ""title"": ""01449574"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G61""}",56
1288,a2755dc9-d780-4b73-8b91-92b9d4d1fe09,01418952,[],[],2521,2522,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Brenda Hammes"", ""shift"": ""Group 3"", ""title"": ""01418952"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G62""}",56
1287,d828cba4-a8bd-48a9-85ed-7a82eb05bf13,01171064,[],[],2519,2520,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Luther Durgan"", ""shift"": ""Group 2"", ""title"": ""01171064"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G61""}",56
1286,01b0f3a4-715c-4597-b981-aa3d02a396aa,01139444,[],[],2517,2518,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Kristopher Beer"", ""shift"": ""Morning"", ""title"": ""01139444"", ""supvid"": ""00029774"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Wong Thean Seang"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G26""}",56
1285,ea9ff3b6-c023-4713-aa22-054846158325,01079800,[],[],2515,2516,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Skylar Bartell"", ""shift"": ""Normal"", ""title"": ""01079800"", ""supvid"": ""00029774"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Wong Thean Seang"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G00""}",56
1284,c83f7f7b-08eb-48c5-b7cf-eacf96ee4f42,00183299,[],[],2513,2514,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Emie Homenick"", ""shift"": ""Normal"", ""title"": ""00183299"", ""supvid"": ""00031680"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M4"", ""supvname"": ""Chau Kok Onn"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""M40""}",56
1283,63552dbe-1614-41b2-9275-f942933d0a79,00178172,[],[],2511,2512,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Ila Nolan"", ""shift"": ""Group 3"", ""title"": ""00178172"", ""supvid"": ""01392034"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Yeow Chin Woei"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G62""}",56
1282,cf01165e-1182-4da1-a42e-2fb4f14152c6,00159634,[],[],2509,2510,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Keeley Jacobson"", ""shift"": ""Normal"", ""title"": ""00159634"", ""supvid"": ""00031680"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Chau Kok Onn"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G00""}",56
1281,208437dc-4f00-406a-b196-44932a271cc7,00115976,[],[],2507,2508,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Keith Nitzsche"", ""shift"": ""Normal"", ""title"": ""00115976"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M4"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""TE00"", ""shiftgroup"": ""M40""}",56
1280,7b2731f8-6f65-4cd2-b3f2-092a557d1ac4,00092014,[],[],2505,2506,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Jaren Macejkovic"", ""shift"": ""Group 3"", ""title"": ""00092014"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G62""}",56
1279,4be32f26-e7c3-4ffc-94f7-1895d76ea981,00043420,[],[],2503,2504,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Bernice Medhurst"", ""shift"": ""Morning"", ""title"": ""00043420"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G47""}",56
1278,dd80ee92-fc45-408f-bd7f-3152a5d479f8,00043364,[],[],2501,2502,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Brando Hammes"", ""shift"": ""Normal"", ""title"": ""00043364"", ""supvid"": ""00031680"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Chau Kok Onn"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G00""}",56
1277,2673b491-9ea5-4af5-adbf-c8c43349bc80,00032984,[],[],2499,2500,2021-03-25 17:00:04,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Tabitha Reynolds"", ""shift"": ""Normal"", ""title"": ""00032984"", ""supvid"": ""00029774"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Wong Thean Seang"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G00""}",56
1276,c1cf5b39-5c06-4d62-bdfc-7439537d7303,00030924,[],[],2497,2498,2021-03-25 17:00:03,2021-04-24 13:10:27,"{""dept"": ""ME"", ""name"": ""Nick Reilly"", ""shift"": ""Normal"", ""title"": ""00030924"", ""supvid"": ""00032789"", ""daytype"": ""Regular"", ""job cat"": ""IL"", ""category"": ""M2"", ""supvname"": ""Tan Eng Chuan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""710230"", ""department"": ""ME00"", ""shiftgroup"": ""G00""}",56
